# forge res_12000.h5 axis (j=0) values; Pt/P for matching with CEA
x_m,x_over_rt,Pt_over_P,P,T,rho,u,a,M,h0
0.4609691,2.2408576,13.462695575313417,84604.15625,610.3267211914062,0.4859287142753601,1130.5697021484375,485.62103271484375,2.3280904779351004,967497.2993746359
0.47798112,2.3235564,14.649089340333799,77752.2734375,596.9647827148438,0.45657023787498474,1143.359619140625,480.56298828125,2.3792086511487076,967498.8491222069
0.4954512,2.4084818,15.964505605896635,71345.7734375,583.6165771484375,0.42853257060050964,1155.9521484375,475.4441223144531,2.431310209095333,967499.5160963079
0.5133501,2.4954917,17.419605096912026,65386.09765625,570.3375854492188,0.40188026428222656,1168.3031005859375,470.2836608886719,2.4842519478100784,967499.3112704734
0.53164303,2.584417,19.024784077078355,59869.2734375,557.1831665039062,0.3766597807407379,1180.3704833984375,465.1019287109375,2.537874841048105,967498.4185219809
0.55029094,2.6750681,20.789951713471936,54786.08203125,544.2072143554688,0.352897971868515,1192.1158447265625,459.91973876953125,2.592008440246439,967496.5832857245
0.56925285,2.7672455,22.724488335837112,50122.140625,531.4594116210938,0.33059990406036377,1203.506591796875,454.7574462890625,2.6464802316439187,967493.900320668
0.5884871,2.8607466,24.83723732072936,45858.5625,518.9827880859375,0.3097495138645172,1214.5174560546875,449.6339416503906,2.7011249453205783,967490.6225392119
0.6079532,2.9553752,27.136540491270924,41972.92578125,506.8131103515625,0.290311723947525,1225.13037109375,444.5660705566406,2.755789189129449,967486.5071312754
0.6276132,3.050946,29.629557369466305,38441.34375,494.9814758300781,0.27224045991897583,1235.33203125,439.56976318359375,2.810320760698098,967482.4214350411
0.6474326,3.1472921,32.32166297651851,35239.5234375,483.5161437988281,0.25548312067985535,1245.111572265625,434.6605529785156,2.864560779057326,967478.0848721233
0.66738105,3.244265,35.21642441163544,32342.86328125,472.4394226074219,0.23998035490512848,1254.4630126953125,429.85223388671875,2.9183587144644405,967473.609446222
0.6874322,3.3417377,38.31535133071024,29726.98828125,461.7697448730469,0.2256673276424408,1263.383544921875,425.15753173828125,2.971565715316057,967469.2801661459
0.7075641,3.4396026,41.6186073358676,27367.56640625,451.5178527832031,0.21247339248657227,1271.8765869140625,420.5863037109375,3.0240561228265856,967464.9799703313
0.7277586,3.5377717,45.12519058546493,25240.890625,441.6882019042969,0.20032362639904022,1279.94921875,416.14593505859375,3.075722026624583,967461.0047690738
0.7480009,3.6361735,48.83331217553625,23324.2421875,432.27886962890625,0.18914146721363068,1287.61376953125,411.8410339355469,3.1264824615139286,967457.1129651938
0.7682795,3.7347515,52.74049951936769,21596.306640625,423.2839660644531,0.17885078489780426,1294.884765625,407.6744079589844,3.176271898223439,967453.6995434191
0.78858507,3.8334608,56.84396158650143,20037.30859375,414.6915588378906,0.1693781465291977,1301.780029296875,403.6459045410156,3.22505447138656,967450.2700116788
0.80891067,3.9322672,61.139814781906445,18629.431640625,406.49072265625,0.16065426170825958,1308.31689453125,399.7557373046875,3.2727907880758482,967447.552358546
0.82925093,4.031145,65.62354907396175,17356.57421875,398.66705322265625,0.15261489152908325,1314.5135498046875,396.00201416015625,3.3194617774672603,967445.1403591475
0.84960175,4.1300745,70.28911298455911,16204.5009765625,391.2070617675781,0.14520181715488434,1320.3865966796875,392.3831481933594,3.3650440972277043,967443.3487063091
0.8699602,4.2290406,75.12927401711423,15160.53515625,384.097412109375,0.1383618414402008,1325.9521484375,388.8972473144531,3.409517957748275,967441.506183641
0.89032406,4.328033,80.13495070440727,14213.5234375,377.325439453125,0.13204710185527802,1331.2257080078125,385.54248046875,3.4528638877596123,967440.3566426614
0.9106917,4.427044,85.29579020530618,13353.53125,370.8780212402344,0.1262141913175583,1336.2208251953125,382.3165283203125,3.495064236605015,967438.5684196309
0.9310619,4.5260677,90.59871059091327,12571.9228515625,364.74505615234375,0.12082462757825851,1340.9541015625,379.21826171875,3.5361010714115566,967442.5979575387
0.9514341,4.6251006,96.02898680072381,11861.001953125,358.91583251953125,0.11584356427192688,1345.4345703125,376.2460632324219,3.5759432504184705,967448.3577918044
0.9718074,4.724139,101.57000629186868,11213.9404296875,353.3804016113281,0.11123950034379959,1349.6717529296875,373.39837646484375,3.6145624566119716,967454.4656761046
0.9921816,4.8231816,107.20347820108502,10624.6552734375,348.1302185058594,0.10698341578245163,1353.6759033203125,370.67425537109375,3.6519285699113486,967461.4911474426
1.0125563,4.9222274,112.90947297986328,10087.7275390625,343.1524963378906,0.10305037349462509,1357.456298828125,368.0701599121094,3.688036811113047,967465.7230307132
1.0329314,5.0212746,118.66699455174248,9598.2880859375,338.45013427734375,0.09941277652978897,1361.0218505859375,365.5906982421875,3.7228021859689693,967478.5167791517
1.0533069,5.1203237,124.45114821660383,9152.185546875,334.02008056640625,0.09604955464601517,1364.3809814453125,363.2372741699219,3.75617008073642,967505.6044180247
1.0736824,5.2193727,130.24992741160966,8744.7265625,329.8169250488281,0.09294291585683823,1367.541748046875,360.9883117675781,3.7883269443010805,967508.5149954865
1.094058,5.3184223,136.03240604075808,8373.0048828125,325.85015869140625,0.09007547795772552,1370.51171875,358.85125732421875,3.8191637643107255,967504.9814746836
